epoch,loss,sameAs_train_hits@1,sameAs_train_hits@10,sameAs_train_MR,sameAs_train_MRR,sameAs_train_precision,sameAs_train_recall,sameAs_train_f1
38,0.025290359277278185,0.6759456992149353,0.9954881072044373,0.5761204212903976,1.7589697816388736,1.0,1.0,1.0
39,0.024188934825360775,0.6760664582252502,0.994819700717926,0.5217747986316681,1.920025607625031,1.0,1.0,1.0
40,0.025037537794560194,0.6894248723983765,0.9978730827569962,0.47760655730962753,2.0993763192211365,1.0,1.0,1.0
41,0.02541510434821248,0.6785781383514404,0.9912207126617432,0.5856412351131439,1.7598604540360043,1.0,1.0,1.0
42,0.024547754786908627,0.7195707410573959,0.997072845697403,0.4561248868703842,2.200468629304946,1.0,1.0,1.0
43,0.023167438805103302,0.7101307809352875,0.9956451803445816,0.4451346918940544,2.272374446693099,1.0,1.0,1.0
44,0.022966846823692322,0.7098288238048553,0.9999999701976776,0.40874841809272766,2.4896598673043937,1.0,1.0,1.0
45,0.023052443750202656,0.7105593532323837,0.9822766333818436,0.6637497246265411,1.51684261028584,0.9996320824135394,0.9996318114874816,0.9996318114375689
46,0.02370151039212942,0.7005173414945602,0.9824769198894501,0.7272041589021683,1.3899238069589672,1.0,1.0,1.0
47,0.02169334702193737,0.7330250442028046,1.0,0.35881806910037994,2.799322643107917,0.9996320824135394,0.9996318114874816,0.9996318114375689
48,0.021632428281009197,0.7268532961606979,0.9992559552192688,0.3895086795091629,2.5968543069856604,1.0,1.0,1.0
49,0.0211501969024539,0.7204450964927673,0.9999999850988388,0.37733542919158936,2.6763385196517113,1.0,1.0,1.0
50,0.021835274063050747,0.722170040011406,1.0,0.3785240575671196,2.705219151634476,1.0,1.0,1.0
51,0.021375454030930996,0.7111909538507462,0.9992917776107788,0.4552873447537422,2.243424275916608,1.0,1.0,1.0
52,0.021542946342378855,0.7281516194343567,0.9895839244127274,0.5678924769163132,1.766680487271594,1.0,1.0,1.0
53,0.02102391654625535,0.6927028149366379,0.9882472008466721,0.6850322484970093,1.462939546111099,1.0,1.0,1.0
54,0.021716461051255465,0.7307752370834351,0.9933397322893143,0.4868188500404358,2.0586309528093456,1.0,1.0,1.0
55,0.020971433725208044,0.7532511353492737,0.9985357224941254,0.38721444457769394,2.637956377195585,1.0,1.0,1.0
56,0.021047968417406082,0.7168260365724564,0.9992447197437286,0.3934178128838539,2.553540990610146,1.0,1.0,1.0
57,0.019592697732150555,0.7309951931238174,0.9992559403181076,0.3715536966919899,2.6992586121539266,1.0,1.0,1.0
58,0.019295660313218832,0.7494577318429947,0.9992354810237885,0.36167190968990326,2.80567979212896,1.0,1.0,1.0
59,0.020869409199804068,0.734335720539093,0.997795969247818,0.39730797708034515,2.5400160305617496,1.0,1.0,1.0
60,0.01988560287281871,0.6939096599817276,0.9868200421333313,0.6640714854001999,1.581395199154146,1.0,1.0,1.0
61,0.020976117346435785,0.7173897922039032,0.9941690266132355,0.5406697764992714,1.9047777874070881,1.0,1.0,1.0
62,0.0205138074234128,0.7648526430130005,0.9978223145008087,0.393595814704895,2.5458364221669583,0.9996320824135394,0.9996318114874816,0.9996318114375689
63,0.019357128534466028,0.7297871857881546,0.9992774575948715,0.42363957315683365,2.372027343998485,1.0,1.0,1.0
64,0.01946991728618741,0.7004052549600601,0.9867163598537445,0.6028253212571144,1.7460545791720146,0.9996320824135394,0.9996318114874816,0.9996318114375689
65,0.019659829325973988,0.7111604958772659,0.9901934415102005,0.5495779141783714,1.848195423660413,1.0,1.0,1.0
66,0.020413583610206842,0.7132393717765808,0.9985590577125549,0.47438400238752365,2.1254270234199115,1.0,1.0,1.0
67,0.019065717235207558,0.7065698951482773,0.99638831615448,0.5248165428638458,1.9773476472494367,1.0,1.0,1.0
68,0.02122067753225565,0.7347909063100815,0.9992537200450897,0.3753882199525833,2.6877561225737856,1.0,1.0,1.0
69,0.01927164476364851,0.7035094797611237,0.9983606338500977,0.46911855041980743,2.147556148638343,1.0,1.0,1.0
70,0.017894507152959704,0.7329229414463043,0.9963727593421936,0.4590610936284065,2.2032777388434677,1.0,1.0,1.0
71,0.018650460056960583,0.7231112867593765,0.9940830767154694,0.4967021048069,2.033027405850659,1.0,1.0,1.0
72,0.018362124916166067,0.7055669575929642,0.9901184439659119,0.6117206960916519,1.6506305520541922,1.0,1.0,1.0
73,0.018692451063543558,0.7162618488073349,0.9920799136161804,0.6115226149559021,1.6995182590754507,1.0,1.0,1.0
74,0.018727990332990885,0.7082788646221161,0.9925220459699631,0.5636224299669266,1.788640427282388,1.0,1.0,1.0
75,0.01936178794130683,0.7491596639156342,0.9985569268465042,0.3888174071907997,2.5975688678933206,0.9996320824135394,0.9996318114874816,0.9996318114375689
76,0.0183962844312191,0.775454506278038,0.9992447197437286,0.3205931633710861,3.1402347126258827,1.0,1.0,1.0
77,0.01922759786248207,0.7717670053243637,1.0,0.31654104590415955,3.169839060865999,1.0,1.0,1.0
78,0.018596595153212547,0.7842129319906235,1.0,0.279042050242424,3.586593761045574,1.0,1.0,1.0
79,0.01672621676698327,0.7579505294561386,1.0,0.33058198541402817,3.035943245523212,1.0,1.0,1.0
80,0.01808003429323435,0.7374667078256607,0.9992957562208176,0.37547215819358826,2.6648141585808065,1.0,1.0,1.0
81,0.019418578129261732,0.7229983061552048,0.9984763711690903,0.41215111315250397,2.442304898423621,1.0,1.0,1.0
82,0.017652460373938084,0.7489428371191025,0.9926280379295349,0.4828845486044884,2.1068609429923644,1.0,1.0,1.0
83,0.01657485030591488,0.7218057960271835,0.9934323579072952,0.5767282545566559,1.7757971447143102,0.9996320824135394,0.9996318114874816,0.9996318114375689
84,0.018319612834602594,0.77306067943573,0.9940080493688583,0.4630710259079933,2.193831089299775,1.0,1.0,1.0
85,0.01950412103906274,0.7697388976812363,0.9871566146612167,0.5794397294521332,1.7470084873190075,0.9996320824135394,0.9996318114874816,0.9996318114375689
86,0.0181788201443851,0.7733229249715805,0.991948202252388,0.4837580621242523,2.089882843155727,1.0,1.0,1.0
87,0.017631695605814457,0.7331687808036804,0.9904098659753799,0.575180783867836,1.8296497099182458,1.0,1.0,1.0
88,0.01813265960663557,0.7917667329311371,0.9951097667217255,0.443396233022213,2.3896123292078557,1.0,1.0,1.0
89,0.017330617643892765,0.7677202373743057,0.9978344440460205,0.40294795483350754,2.5114458063566163,1.0,1.0,1.0
90,0.017134020337834954,0.793899729847908,0.9992492496967316,0.265338983386755,3.82941037512468,1.0,1.0,1.0
91,0.01800017966888845,0.7965039163827896,0.99929378926754,0.2819083407521248,3.592237792360139,1.0,1.0,1.0
92,0.01810245541855693,0.7732429653406143,0.9992559552192688,0.3166437968611717,3.1625872488054174,1.0,1.0,1.0
93,0.01739569567143917,0.7884656935930252,0.9992795288562775,0.31467539817094803,3.210257991418862,1.0,1.0,1.0
94,0.01836894080042839,0.8003595173358917,0.9992816001176834,0.2848665453493595,3.545631937900478,1.0,1.0,1.0
95,0.018112697172909975,0.8220656961202621,1.0,0.23761388659477234,4.269865485982629,1.0,1.0,1.0
96,0.017717663198709488,0.8230092376470566,0.9985505938529968,0.24476341158151627,4.183308935678291,1.0,1.0,1.0
97,0.019584205467253923,0.8178179562091827,0.99424909055233,0.34921425208449364,3.0674174652770065,1.0,1.0,1.0
98,0.017930703703314066,0.803748220205307,0.997056245803833,0.3564835265278816,2.8998934893979427,1.0,1.0,1.0
99,0.018361338414251804,0.8250490427017212,0.9962129145860672,0.2997997924685478,3.3868587701420414,1.0,1.0,1.0
